group,scenario,backend,rep,op,counter,value
backup,backup/retention,amber-go,0,prune,store_closures_apparent_bytes,0
backup,backup/retention,amber-go,0,prune,store_packstore_allocated_bytes,731025408
backup,backup/retention,amber-go,0,prune,store_packstore_apparent_bytes,730954235
backup,backup/retention,amber-go,0,prune,store_refs_allocated_bytes,28672
backup,backup/retention,amber-go,0,prune,store_refs_apparent_bytes,4702
blob,blob/source-history,git-bundle-s3,0,push_initial,s3_bytes_down,2685
blob,blob/source-history,git-bundle-s3,0,push_initial,s3_bytes_up,114181574
blob,blob/source-history,git-bundle-s3,0,push_initial,s3_connections,4
blob,blob/source-history,git-bundle-s3,0,push_initial,s3_request_body_bytes,114173694
blob,blob/source-history,git-bundle-s3,0,push_initial,s3_requests_GET,2
blob,blob/source-history,git-bundle-s3,0,push_initial,s3_requests_POST,2
blob,blob/source-history,git-bundle-s3,0,push_initial,s3_requests_PUT,7
blob,blob/source-history,git-bundle-s3,0,push_initial,s3_requests_total,11
blob,blob/source-history,git-bundle-s3,0,push_initial,s3_response_body_bytes,1487
blob,blob/source-history,git-bundle-s3,0,push_initial,s3_responses_2xx,10
blob,blob/source-history,git-bundle-s3,0,push_initial,s3_responses_4xx,1
blob,blob/source-history,git-bundle-s3,0,push_initial,stored_bytes,114015806
blob,blob/source-history,git-bundle-s3,0,push_initial,stored_objects,1
blob,blob/source-history,git-bundle-s3,0,push_noop,s3_bytes_down,1152
blob,blob/source-history,git-bundle-s3,0,push_noop,s3_bytes_up,1202
blob,blob/source-history,git-bundle-s3,0,push_noop,s3_connections,1
blob,blob/source-history,git-bundle-s3,0,push_noop,s3_request_body_bytes,0
blob,blob/source-history,git-bundle-s3,0,push_noop,s3_requests_GET,2
blob,blob/source-history,git-bundle-s3,0,push_noop,s3_requests_total,2
blob,blob/source-history,git-bundle-s3,0,push_noop,s3_response_body_bytes,927
blob,blob/source-history,git-bundle-s3,0,push_noop,s3_responses_2xx,1
blob,blob/source-history,git-bundle-s3,0,push_noop,s3_responses_4xx,1
blob,blob/source-history,git-bundle-s3,0,push_noop,stored_bytes,114015806
blob,blob/source-history,git-bundle-s3,0,push_noop,stored_objects,1
blob,blob/source-history,git-bundle-s3,0,pull_fresh,delivered_logical_bytes,4314044416
blob,blob/source-history,git-bundle-s3,0,pull_fresh,delivered_references,39
blob,blob/source-history,git-bundle-s3,0,pull_fresh,s3_bytes_down,114018108
blob,blob/source-history,git-bundle-s3,0,pull_fresh,s3_bytes_up,3108
blob,blob/source-history,git-bundle-s3,0,pull_fresh,s3_connections,1
blob,blob/source-history,git-bundle-s3,0,pull_fresh,s3_request_body_bytes,0
blob,blob/source-history,git-bundle-s3,0,pull_fresh,s3_requests_GET,4
blob,blob/source-history,git-bundle-s3,0,pull_fresh,s3_requests_HEAD,1
blob,blob/source-history,git-bundle-s3,0,pull_fresh,s3_requests_total,5
blob,blob/source-history,git-bundle-s3,0,pull_fresh,s3_response_body_bytes,114017425
blob,blob/source-history,git-bundle-s3,0,pull_fresh,s3_responses_2xx,3
blob,blob/source-history,git-bundle-s3,0,pull_fresh,s3_responses_4xx,2
blob,blob/source-history,git-bundle-s3,0,pull_fresh,stored_bytes,114015806
blob,blob/source-history,git-bundle-s3,0,pull_fresh,stored_objects,1
blob,blob/source-history,git-bundle-s3,0,push_incremental,s3_bytes_down,1353
blob,blob/source-history,git-bundle-s3,0,push_incremental,s3_bytes_up,246664
blob,blob/source-history,git-bundle-s3,0,push_incremental,s3_connections,1
blob,blob/source-history,git-bundle-s3,0,push_incremental,s3_request_body_bytes,244751
blob,blob/source-history,git-bundle-s3,0,push_incremental,s3_requests_GET,2
blob,blob/source-history,git-bundle-s3,0,push_incremental,s3_requests_PUT,1
blob,blob/source-history,git-bundle-s3,0,push_incremental,s3_requests_total,3
blob,blob/source-history,git-bundle-s3,0,push_incremental,s3_response_body_bytes,927
blob,blob/source-history,git-bundle-s3,0,push_incremental,s3_responses_2xx,2
blob,blob/source-history,git-bundle-s3,0,push_incremental,s3_responses_4xx,1
blob,blob/source-history,git-bundle-s3,0,push_incremental,stored_bytes,114260112
blob,blob/source-history,git-bundle-s3,0,push_incremental,stored_objects,2
blob,blob/source-history,git-bundle-s3,0,pull_incremental,delivered_logical_bytes,1438015488
blob,blob/source-history,git-bundle-s3,0,pull_incremental,delivered_references,13
blob,blob/source-history,git-bundle-s3,0,pull_incremental,s3_bytes_down,248037
blob,blob/source-history,git-bundle-s3,0,pull_incremental,s3_bytes_up,3948
blob,blob/source-history,git-bundle-s3,0,pull_incremental,s3_connections,1
blob,blob/source-history,git-bundle-s3,0,pull_incremental,s3_request_body_bytes,0
blob,blob/source-history,git-bundle-s3,0,pull_incremental,s3_requests_GET,5
blob,blob/source-history,git-bundle-s3,0,pull_incremental,s3_requests_HEAD,1
blob,blob/source-history,git-bundle-s3,0,pull_incremental,s3_requests_total,6
blob,blob/source-history,git-bundle-s3,0,pull_incremental,s3_response_body_bytes,247251
blob,blob/source-history,git-bundle-s3,0,pull_incremental,s3_responses_2xx,4
blob,blob/source-history,git-bundle-s3,0,pull_incremental,s3_responses_4xx,2
blob,blob/source-history,git-bundle-s3,0,pull_incremental,stored_bytes,114260112
blob,blob/source-history,git-bundle-s3,0,pull_incremental,stored_objects,2
blob,blob/source-history,git-bundle-s3,0,retention_cleanup,retained_logical_bytes,5752059904
blob,blob/source-history,git-bundle-s3,0,retention_cleanup,retained_references,52
blob,blob/source-history,git-bundle-s3,0,retention_cleanup,s3_bytes_down,5459
blob,blob/source-history,git-bundle-s3,0,retention_cleanup,s3_bytes_up,114430414
blob,blob/source-history,git-bundle-s3,0,retention_cleanup,s3_connections,6
blob,blob/source-history,git-bundle-s3,0,retention_cleanup,s3_request_body_bytes,114417725
blob,blob/source-history,git-bundle-s3,0,retention_cleanup,s3_requests_GET,4
blob,blob/source-history,git-bundle-s3,0,retention_cleanup,s3_requests_HEAD,4
blob,blob/source-history,git-bundle-s3,0,retention_cleanup,s3_requests_POST,4
blob,blob/source-history,git-bundle-s3,0,retention_cleanup,s3_requests_PUT,7
blob,blob/source-history,git-bundle-s3,0,retention_cleanup,s3_requests_total,19
blob,blob/source-history,git-bundle-s3,0,retention_cleanup,s3_response_body_bytes,2881
blob,blob/source-history,git-bundle-s3,0,retention_cleanup,s3_responses_2xx,16
blob,blob/source-history,git-bundle-s3,0,retention_cleanup,s3_responses_4xx,3
blob,blob/source-history,git-bundle-s3,0,retention_cleanup,stored_bytes,114259164
blob,blob/source-history,git-bundle-s3,0,retention_cleanup,stored_objects,1
nix,nix/closure,amber-go,0,import_initial,store_closures_allocated_bytes,4096
nix,nix/closure,amber-go,0,import_initial,store_closures_apparent_bytes,0
nix,nix/closure,amber-go,0,import_initial,store_packstore_allocated_bytes,109232128
nix,nix/closure,amber-go,0,import_initial,store_packstore_apparent_bytes,109219570
nix,nix/closure,amber-go,0,import_initial,store_refs_allocated_bytes,4661248
nix,nix/closure,amber-go,0,import_initial,store_refs_apparent_bytes,10248
nix,nix/closure,amber-go,0,import_repeat,store_closures_allocated_bytes,4096
nix,nix/closure,amber-go,0,import_repeat,store_closures_apparent_bytes,0
nix,nix/closure,amber-go,0,import_repeat,store_packstore_allocated_bytes,109232128
nix,nix/closure,amber-go,0,import_repeat,store_packstore_apparent_bytes,109219570
nix,nix/closure,amber-go,0,import_repeat,store_refs_allocated_bytes,4661248
nix,nix/closure,amber-go,0,import_repeat,store_refs_apparent_bytes,10931
nix,nix/closure,amber-go,0,import_incremental,store_closures_allocated_bytes,4096
nix,nix/closure,amber-go,0,import_incremental,store_closures_apparent_bytes,0
nix,nix/closure,amber-go,0,import_incremental,store_packstore_allocated_bytes,126033920
nix,nix/closure,amber-go,0,import_incremental,store_packstore_apparent_bytes,126017750
nix,nix/closure,amber-go,0,import_incremental,store_refs_allocated_bytes,4657152
nix,nix/closure,amber-go,0,import_incremental,store_refs_apparent_bytes,10087
nix,nix/closure,amber-go,0,delete_path,store_closures_allocated_bytes,4096
nix,nix/closure,amber-go,0,delete_path,store_closures_apparent_bytes,0
nix,nix/closure,amber-go,0,delete_path,store_packstore_allocated_bytes,126033920
nix,nix/closure,amber-go,0,delete_path,store_packstore_apparent_bytes,126017750
nix,nix/closure,amber-go,0,delete_path,store_refs_allocated_bytes,4661248
nix,nix/closure,amber-go,0,delete_path,store_refs_apparent_bytes,11187
nix,nix/closure,amber-go,0,age_sealed_segments,segments_aged,2
nix,nix/closure,amber-go,0,gc,allocated_before_delete,126091264
nix,nix/closure,amber-go,0,gc,reclaimed_packstore_bytes,-40960
nix,nix/closure,amber-go,0,gc,store_closures_allocated_bytes,4096
nix,nix/closure,amber-go,0,gc,store_closures_apparent_bytes,0
nix,nix/closure,amber-go,0,gc,store_packstore_allocated_bytes,126074880
nix,nix/closure,amber-go,0,gc,store_packstore_apparent_bytes,126058036
nix,nix/closure,amber-go,0,gc,store_refs_allocated_bytes,24576
nix,nix/closure,amber-go,0,gc,store_refs_apparent_bytes,7309
blob,blob/source-history,amber-go-s3,0,push_initial,s3_bytes_down,12971
blob,blob/source-history,amber-go-s3,0,push_initial,s3_bytes_up,116255149
blob,blob/source-history,amber-go-s3,0,push_initial,s3_connections,12
blob,blob/source-history,amber-go-s3,0,push_initial,s3_request_body_bytes,116213406
blob,blob/source-history,amber-go-s3,0,push_initial,s3_requests_GET,2
blob,blob/source-history,amber-go-s3,0,push_initial,s3_requests_POST,4
blob,blob/source-history,amber-go-s3,0,push_initial,s3_requests_PUT,53
blob,blob/source-history,amber-go-s3,0,push_initial,s3_requests_total,59
blob,blob/source-history,amber-go-s3,0,push_initial,s3_response_body_bytes,2457
blob,blob/source-history,amber-go-s3,0,push_initial,s3_responses_2xx,58
blob,blob/source-history,amber-go-s3,0,push_initial,s3_responses_4xx,1
blob,blob/source-history,amber-go-s3,0,push_initial,stored_bytes,116044895
blob,blob/source-history,amber-go-s3,0,push_initial,stored_objects,47
blob,blob/source-history,amber-go-s3,0,push_noop,s3_bytes_down,14913
blob,blob/source-history,amber-go-s3,0,push_noop,s3_bytes_up,1198
blob,blob/source-history,amber-go-s3,0,push_noop,s3_connections,1
blob,blob/source-history,amber-go-s3,0,push_noop,s3_request_body_bytes,0
blob,blob/source-history,amber-go-s3,0,push_noop,s3_requests_GET,2
blob,blob/source-history,amber-go-s3,0,push_noop,s3_requests_total,2
blob,blob/source-history,amber-go-s3,0,push_noop,s3_response_body_bytes,14686
blob,blob/source-history,amber-go-s3,0,push_noop,s3_responses_2xx,1
blob,blob/source-history,amber-go-s3,0,push_noop,s3_responses_4xx,1
blob,blob/source-history,amber-go-s3,0,push_noop,stored_bytes,116044895
blob,blob/source-history,amber-go-s3,0,push_noop,stored_objects,47
blob,blob/source-history,amber-go-s3,0,pull_fresh,delivered_logical_bytes,4314044416
blob,blob/source-history,amber-go-s3,0,pull_fresh,delivered_references,39
blob,blob/source-history,amber-go-s3,0,pull_fresh,s3_bytes_down,116072175
blob,blob/source-history,amber-go-s3,0,pull_fresh,s3_bytes_up,31794
blob,blob/source-history,amber-go-s3,0,pull_fresh,s3_connections,12
blob,blob/source-history,amber-go-s3,0,pull_fresh,s3_request_body_bytes,0
blob,blob/source-history,amber-go-s3,0,pull_fresh,s3_requests_GET,51
blob,blob/source-history,amber-go-s3,0,pull_fresh,s3_requests_HEAD,1
blob,blob/source-history,amber-go-s3,0,pull_fresh,s3_requests_total,52
blob,blob/source-history,amber-go-s3,0,pull_fresh,s3_response_body_bytes,116060951
blob,blob/source-history,amber-go-s3,0,pull_fresh,s3_responses_2xx,50
blob,blob/source-history,amber-go-s3,0,pull_fresh,s3_responses_4xx,2
blob,blob/source-history,amber-go-s3,0,pull_fresh,stored_bytes,116044895
blob,blob/source-history,amber-go-s3,0,pull_fresh,stored_objects,47
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_bytes_down,22903
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_bytes_up,49675097
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_connections,14
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_request_body_bytes,49653623
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_requests_GET,2
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_requests_POST,7
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_requests_PUT,22
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_requests_total,31
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_response_body_bytes,17812
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_responses_2xx,30
blob,blob/source-history,amber-go-s3,0,push_incremental,s3_responses_4xx,1
blob,blob/source-history,amber-go-s3,0,push_incremental,stored_bytes,116877453
blob,blob/source-history,amber-go-s3,0,push_incremental,stored_objects,60
blob,blob/source-history,amber-go-s3,0,pull_incremental,delivered_logical_bytes,1438015488
blob,blob/source-history,amber-go-s3,0,pull_incremental,delivered_references,13
blob,blob/source-history,amber-go-s3,0,pull_incremental,s3_bytes_down,49605956
blob,blob/source-history,amber-go-s3,0,pull_incremental,s3_bytes_up,15449
blob,blob/source-history,amber-go-s3,0,pull_incremental,s3_connections,10
blob,blob/source-history,amber-go-s3,0,pull_incremental,s3_request_body_bytes,0
blob,blob/source-history,amber-go-s3,0,pull_incremental,s3_requests_GET,24
blob,blob/source-history,amber-go-s3,0,pull_incremental,s3_requests_HEAD,1
blob,blob/source-history,amber-go-s3,0,pull_incremental,s3_requests_total,25
blob,blob/source-history,amber-go-s3,0,pull_incremental,s3_response_body_bytes,49600866
blob,blob/source-history,amber-go-s3,0,pull_incremental,s3_responses_2xx,23
blob,blob/source-history,amber-go-s3,0,pull_incremental,s3_responses_4xx,2
blob,blob/source-history,amber-go-s3,0,pull_incremental,stored_bytes,116877453
blob,blob/source-history,amber-go-s3,0,pull_incremental,stored_objects,60
blob,blob/source-history,amber-go-s3,0,age_sealed_segments,segments_aged,2
blob,blob/source-history,amber-go-s3,0,retention_cleanup,retained_logical_bytes,1438015488
blob,blob/source-history,amber-go-s3,0,retention_cleanup,retained_references,13
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_bytes_down,62124
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_bytes_up,108057733
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_connections,37
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_request_body_bytes,107981306
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_requests_GET,2
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_requests_POST,62
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_requests_PUT,52
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_requests_total,116
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_response_body_bytes,45461
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_responses_2xx,115
blob,blob/source-history,amber-go-s3,0,retention_cleanup,s3_responses_4xx,1
blob,blob/source-history,amber-go-s3,0,retention_cleanup,stored_bytes,107815176
blob,blob/source-history,amber-go-s3,0,retention_cleanup,stored_objects,48
tree,tree/lifecycle,restic,0,ingest_fresh,store_data_allocated_bytes,738787328
tree,tree/lifecycle,restic,0,ingest_fresh,store_data_apparent_bytes,737654668
tree,tree/lifecycle,restic,0,ingest_fresh,store_index_allocated_bytes,307200
tree,tree/lifecycle,restic,0,ingest_fresh,store_index_apparent_bytes,303018
tree,tree/lifecycle,restic,0,ingest_fresh,store_snapshots_allocated_bytes,8192
tree,tree/lifecycle,restic,0,ingest_fresh,store_snapshots_apparent_bytes,415
tree,tree/lifecycle,restic,0,ingest_repeat,store_data_allocated_bytes,738787328
tree,tree/lifecycle,restic,0,ingest_repeat,store_data_apparent_bytes,737654668
tree,tree/lifecycle,restic,0,ingest_repeat,store_index_allocated_bytes,307200
tree,tree/lifecycle,restic,0,ingest_repeat,store_index_apparent_bytes,303018
tree,tree/lifecycle,restic,0,ingest_repeat,store_snapshots_allocated_bytes,12288
tree,tree/lifecycle,restic,0,ingest_repeat,store_snapshots_apparent_bytes,867
tree,tree/lifecycle,restic,0,ingest_changed,store_data_allocated_bytes,744947712
tree,tree/lifecycle,restic,0,ingest_changed,store_data_apparent_bytes,743808735
tree,tree/lifecycle,restic,0,ingest_changed,store_index_allocated_bytes,360448
tree,tree/lifecycle,restic,0,ingest_changed,store_index_apparent_bytes,352871
tree,tree/lifecycle,restic,0,ingest_changed,store_snapshots_allocated_bytes,16384
tree,tree/lifecycle,restic,0,ingest_changed,store_snapshots_apparent_bytes,1278
tree,tree/lifecycle,restic,0,ref_delete,store_data_allocated_bytes,744947712
tree,tree/lifecycle,restic,0,ref_delete,store_data_apparent_bytes,743808735
tree,tree/lifecycle,restic,0,ref_delete,store_index_allocated_bytes,360448
tree,tree/lifecycle,restic,0,ref_delete,store_index_apparent_bytes,352871
tree,tree/lifecycle,restic,0,ref_delete,store_snapshots_allocated_bytes,8192
tree,tree/lifecycle,restic,0,ref_delete,store_snapshots_apparent_bytes,411
tree,tree/lifecycle,restic,0,gc,allocated_after_gc,739532800
tree,tree/lifecycle,restic,0,gc,allocated_before_delete,745345024
tree,tree/lifecycle,restic,0,gc,allocated_before_gc,745336832
tree,tree/lifecycle,restic,0,gc,store_data_allocated_bytes,739192832
tree,tree/lifecycle,restic,0,gc,store_data_apparent_bytes,738049567
tree,tree/lifecycle,restic,0,gc,store_index_allocated_bytes,311296
tree,tree/lifecycle,restic,0,gc,store_index_apparent_bytes,303770
tree,tree/lifecycle,restic,0,gc,store_snapshots_allocated_bytes,8192
tree,tree/lifecycle,restic,0,gc,store_snapshots_apparent_bytes,411
git,git/history,amber-rust,1,history_store,backend_commands,39
git,git/history,amber-rust,1,history_store,commits,39
git,git/history,amber-rust,1,history_store,store_closures_allocated_bytes,4096
git,git/history,amber-rust,1,history_store,store_closures_apparent_bytes,0
git,git/history,amber-rust,1,history_store,store_packstore_allocated_bytes,116027392
git,git/history,amber-rust,1,history_store,store_packstore_apparent_bytes,116018646
git,git/history,amber-rust,1,history_store,store_refs_allocated_bytes,1634304
git,git/history,amber-rust,1,history_store,store_refs_apparent_bytes,3686400
git,git/history,amber-rust,1,history_store_incremental,backend_commands,13
git,git/history,amber-rust,1,history_store_incremental,commits,13
git,git/history,amber-rust,1,history_store_incremental,store_closures_allocated_bytes,4096
git,git/history,amber-rust,1,history_store_incremental,store_closures_apparent_bytes,0
git,git/history,amber-rust,1,history_store_incremental,store_packstore_allocated_bytes,116850688
git,git/history,amber-rust,1,history_store_incremental,store_packstore_apparent_bytes,116840790
git,git/history,amber-rust,1,history_store_incremental,store_refs_allocated_bytes,1642496
git,git/history,amber-rust,1,history_store_incremental,store_refs_apparent_bytes,3686400
git,git/history,amber-rust,1,list_head,cli_invocations,29
git,git/history,amber-rust,1,list_head,entries,1952
git,git/history,amber-rust,1,retained_version_coverage,versions_retained,52
git,git/history,amber-rust,1,retained_version_coverage,versions_unverified,0
git,git/history,amber-rust,1,retained_version_coverage,versions_verified,52
blob,blob/source-history,amber-go-s3,1,push_initial,s3_bytes_down,12971
blob,blob/source-history,amber-go-s3,1,push_initial,s3_bytes_up,116255061
blob,blob/source-history,amber-go-s3,1,push_initial,s3_connections,13
blob,blob/source-history,amber-go-s3,1,push_initial,s3_request_body_bytes,116213318
blob,blob/source-history,amber-go-s3,1,push_initial,s3_requests_GET,2
blob,blob/source-history,amber-go-s3,1,push_initial,s3_requests_POST,4
blob,blob/source-history,amber-go-s3,1,push_initial,s3_requests_PUT,53
blob,blob/source-history,amber-go-s3,1,push_initial,s3_requests_total,59
blob,blob/source-history,amber-go-s3,1,push_initial,s3_response_body_bytes,2457
blob,blob/source-history,amber-go-s3,1,push_initial,s3_responses_2xx,58
blob,blob/source-history,amber-go-s3,1,push_initial,s3_responses_4xx,1
blob,blob/source-history,amber-go-s3,1,push_initial,stored_bytes,116044807
blob,blob/source-history,amber-go-s3,1,push_initial,stored_objects,47
blob,blob/source-history,amber-go-s3,1,push_noop,s3_bytes_down,14913
blob,blob/source-history,amber-go-s3,1,push_noop,s3_bytes_up,1198
blob,blob/source-history,amber-go-s3,1,push_noop,s3_connections,1
blob,blob/source-history,amber-go-s3,1,push_noop,s3_request_body_bytes,0
blob,blob/source-history,amber-go-s3,1,push_noop,s3_requests_GET,2
blob,blob/source-history,amber-go-s3,1,push_noop,s3_requests_total,2
blob,blob/source-history,amber-go-s3,1,push_noop,s3_response_body_bytes,14686
blob,blob/source-history,amber-go-s3,1,push_noop,s3_responses_2xx,1
blob,blob/source-history,amber-go-s3,1,push_noop,s3_responses_4xx,1
blob,blob/source-history,amber-go-s3,1,push_noop,stored_bytes,116044807
blob,blob/source-history,amber-go-s3,1,push_noop,stored_objects,47
blob,blob/source-history,amber-go-s3,1,pull_fresh,delivered_logical_bytes,4314044416
blob,blob/source-history,amber-go-s3,1,pull_fresh,delivered_references,39
blob,blob/source-history,amber-go-s3,1,pull_fresh,s3_bytes_down,116072087
blob,blob/source-history,amber-go-s3,1,pull_fresh,s3_bytes_up,31794
blob,blob/source-history,amber-go-s3,1,pull_fresh,s3_connections,14
blob,blob/source-history,amber-go-s3,1,pull_fresh,s3_request_body_bytes,0
blob,blob/source-history,amber-go-s3,1,pull_fresh,s3_requests_GET,51
blob,blob/source-history,amber-go-s3,1,pull_fresh,s3_requests_HEAD,1
blob,blob/source-history,amber-go-s3,1,pull_fresh,s3_requests_total,52
blob,blob/source-history,amber-go-s3,1,pull_fresh,s3_response_body_bytes,116060863
blob,blob/source-history,amber-go-s3,1,pull_fresh,s3_responses_2xx,50
blob,blob/source-history,amber-go-s3,1,pull_fresh,s3_responses_4xx,2
blob,blob/source-history,amber-go-s3,1,pull_fresh,stored_bytes,116044807
blob,blob/source-history,amber-go-s3,1,pull_fresh,stored_objects,47
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_bytes_down,22903
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_bytes_up,49649621
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_connections,12
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_request_body_bytes,49628147
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_requests_GET,2
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_requests_POST,7
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_requests_PUT,22
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_requests_total,31
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_response_body_bytes,17812
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_responses_2xx,30
blob,blob/source-history,amber-go-s3,1,push_incremental,s3_responses_4xx,1
blob,blob/source-history,amber-go-s3,1,push_incremental,stored_bytes,116877365
blob,blob/source-history,amber-go-s3,1,push_incremental,stored_objects,60
blob,blob/source-history,amber-go-s3,1,pull_incremental,delivered_logical_bytes,1438015488
blob,blob/source-history,amber-go-s3,1,pull_incremental,delivered_references,13
blob,blob/source-history,amber-go-s3,1,pull_incremental,s3_bytes_down,49580570
blob,blob/source-history,amber-go-s3,1,pull_incremental,s3_bytes_up,15449
blob,blob/source-history,amber-go-s3,1,pull_incremental,s3_connections,11
blob,blob/source-history,amber-go-s3,1,pull_incremental,s3_request_body_bytes,0
blob,blob/source-history,amber-go-s3,1,pull_incremental,s3_requests_GET,24
blob,blob/source-history,amber-go-s3,1,pull_incremental,s3_requests_HEAD,1
blob,blob/source-history,amber-go-s3,1,pull_incremental,s3_requests_total,25
blob,blob/source-history,amber-go-s3,1,pull_incremental,s3_response_body_bytes,49575480
blob,blob/source-history,amber-go-s3,1,pull_incremental,s3_responses_2xx,23
blob,blob/source-history,amber-go-s3,1,pull_incremental,s3_responses_4xx,2
blob,blob/source-history,amber-go-s3,1,pull_incremental,stored_bytes,116877365
blob,blob/source-history,amber-go-s3,1,pull_incremental,stored_objects,60
blob,blob/source-history,amber-go-s3,1,age_sealed_segments,segments_aged,2
blob,blob/source-history,amber-go-s3,1,retention_cleanup,retained_logical_bytes,1438015488
blob,blob/source-history,amber-go-s3,1,retention_cleanup,retained_references,13
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_bytes_down,62124
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_bytes_up,108057733
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_connections,37
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_request_body_bytes,107981306
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_requests_GET,2
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_requests_POST,62
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_requests_PUT,52
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_requests_total,116
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_response_body_bytes,45461
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_responses_2xx,115
blob,blob/source-history,amber-go-s3,1,retention_cleanup,s3_responses_4xx,1
blob,blob/source-history,amber-go-s3,1,retention_cleanup,stored_bytes,107815265
blob,blob/source-history,amber-go-s3,1,retention_cleanup,stored_objects,48
nix,nix/closure,nix,1,gc,allocated_before_delete,277172224
tree,tree/lifecycle,amber-go,1,ingest_fresh,store_closures_allocated_bytes,4096
tree,tree/lifecycle,amber-go,1,ingest_fresh,store_closures_apparent_bytes,0
tree,tree/lifecycle,amber-go,1,ingest_fresh,store_packstore_allocated_bytes,723861504
tree,tree/lifecycle,amber-go,1,ingest_fresh,store_packstore_apparent_bytes,723787576
tree,tree/lifecycle,amber-go,1,ingest_fresh,store_refs_allocated_bytes,4628480
tree,tree/lifecycle,amber-go,1,ingest_fresh,store_refs_apparent_bytes,2917
tree,tree/lifecycle,amber-go,1,ingest_repeat,store_closures_allocated_bytes,4096
tree,tree/lifecycle,amber-go,1,ingest_repeat,store_closures_apparent_bytes,0
tree,tree/lifecycle,amber-go,1,ingest_repeat,store_packstore_allocated_bytes,723861504
tree,tree/lifecycle,amber-go,1,ingest_repeat,store_packstore_apparent_bytes,723787576
tree,tree/lifecycle,amber-go,1,ingest_repeat,store_refs_allocated_bytes,4636672
tree,tree/lifecycle,amber-go,1,ingest_repeat,store_refs_apparent_bytes,3640
tree,tree/lifecycle,amber-go,1,ingest_changed,store_closures_allocated_bytes,4096
tree,tree/lifecycle,amber-go,1,ingest_changed,store_closures_apparent_bytes,0
tree,tree/lifecycle,amber-go,1,ingest_changed,store_packstore_allocated_bytes,729812992
tree,tree/lifecycle,amber-go,1,ingest_changed,store_packstore_apparent_bytes,729740333
tree,tree/lifecycle,amber-go,1,ingest_changed,store_refs_allocated_bytes,4640768
tree,tree/lifecycle,amber-go,1,ingest_changed,store_refs_apparent_bytes,4367
tree,tree/lifecycle,amber-go,1,list_recursive,cli_invocations,167
tree,tree/lifecycle,amber-go,1,list_recursive,directories,166
tree,tree/lifecycle,amber-go,1,list_recursive,entries,5842
tree,tree/lifecycle,amber-go,1,ref_delete,store_closures_allocated_bytes,4096
tree,tree/lifecycle,amber-go,1,ref_delete,store_closures_apparent_bytes,0
tree,tree/lifecycle,amber-go,1,ref_delete,store_packstore_allocated_bytes,729812992
tree,tree/lifecycle,amber-go,1,ref_delete,store_packstore_apparent_bytes,729740333
tree,tree/lifecycle,amber-go,1,ref_delete,store_refs_allocated_bytes,4636672
tree,tree/lifecycle,amber-go,1,ref_delete,store_refs_apparent_bytes,4029
tree,tree/lifecycle,amber-go,1,age_sealed_segments,segments_aged,11
tree,tree/lifecycle,amber-go,1,gc,allocated_after_gc,725413888
tree,tree/lifecycle,amber-go,1,gc,allocated_before_delete,729853952
tree,tree/lifecycle,amber-go,1,gc,allocated_before_gc,734457856
tree,tree/lifecycle,amber-go,1,gc,reclaimed_packstore_bytes,4435968
